mvp_hfr_id,official_hfr_id,hospital_name,source_record_id,address,latitude,longitude,source
HFR_MOCK_009928,,Phoenix Hospital,16971,"Kalewadi Phata, Opp Rhythm Society, Thergaon, Kalewadi Phata, Opp Rhythm Society, Thergaon Pune, Maharashtra - 411039",18.6141133,73.7726814,data.gov.in
HFR_MOCK_009929,,Pritam Hospital,16972,"Near Centuri Enka Colony No. 3, Pune-Nashik Road, Bhosari, Maharashtra - 411039",18.6162182,73.8487527,data.gov.in
HFR_MOCK_009930,,Saidham Hospital,16973,"Near Bank Of Maharashtra, Landewadi, Bhosari, Near Bank Of Maharashtra, Landewadi, Bhosari, Pune - 411039",18.6195835,73.8501883,data.gov.in
HFR_MOCK_009931,,Sainath Orthopaedic Hospital,16974,"Nagdeo Tower,Pune - Nashik Road,Bhosari, Nagdeo Tower,Pune - Nashik Road,Bhosari,Pune, Maharashtra - 411039",18.6207784,73.8505578,data.gov.in
HFR_MOCK_009932,,Swastik Dental Care,16976,"Shop No- 2 & 3, Lower Gr Floor, Janai Height, Pmt Chowk, Shop No- 2 & 3, Lower Gr Floor, Janai Height, Pmt Chowk, Pune, Maharashtra - 411039",18.5204303,73.8567437,data.gov.in
HFR_MOCK_009933,,"Grant Medical Foundation, Ruby Hall Clinic - Wanowarie - Pune",16978,"59/6, Azad Nagar Wanowarie, Pune, Maharashtra - 411040",18.4858699,73.9058534,data.gov.in
HFR_MOCK_009934,,Smiles Dental Speciality and Implant Centre,16979,"Shop No-38(1),Sacred Heart Town Market,Wanowrie, Shop No-38(1),Sacred Heart Town Market,Wanowrie,Pune, Maharashtra - 411040",18.4828904,73.9016832,data.gov.in
HFR_MOCK_009935,,Atole Accident Hospital,16980,"Avdhoot Plaza,Near Ajinkya Market,Bhigwan Road,Baramati, Pune, Maharashtra - 411041",18.1661487,74.5970527,data.gov.in
HFR_MOCK_009936,,Dr Patil Eye Clinic and Hospital,16985,"201, 202, Panna Chambers, Swargate Corner, 201, 202, Panna Chambers, Swargate Corner, Pune, Maharashtra - 411042",18.5204303,73.8567437,data.gov.in
HFR_MOCK_009937,,Indira Nursing Home,16986,"Patil Wada, Shubhang Park Building, Pirangut Bus Stop, Mulshi, Patil Wada, Shubhang Park Building, Pirangut Bus Stop, Mulshi, Pune, Maharashtra - 411042",18.5010536,73.5137654,data.gov.in
HFR_MOCK_009938,,Pune Diagnostic Center,16987,"623, Ganj Peth, Mahatma Phule Peth, 623, Ganj Peth, Mahatma Phule Peth, Pune, Maharashtra - 411042",18.5090808,73.8730012,data.gov.in
HFR_MOCK_009939,,Sai Diagnostic Center,16988,"314, Ghorpadepeth, 314, Ghorpadepeth, Pune, Maharashtra - 411042",18.5019469,73.8662917,data.gov.in
HFR_MOCK_009940,,Sharda Clinic,16989,"408/1 Ghorpade Peth Shankar Seth Road, Pune, Maharashtra - 411042",18.501036,73.8668409,data.gov.in
HFR_MOCK_009941,,Shushrusha Dr Lalbegi General and Maternity Home,16990,"At Post Pirangut, Near Grampanchayat Office, Taluka Mulshi, At Post Pirangut, Near Grampanchayat Office, Taluka Mulshi Pune, Maharashtra - 411042",18.5010536,73.5137654,data.gov.in
HFR_MOCK_009942,,Bharati Hospital And Research Center,16991,"Pune-Satara Rd, Dhankawadi, Pune-Satara Rd, Dhankawadi, Pune, Maharashtra - 411043",18.462123,73.8582062,data.gov.in
HFR_MOCK_009943,,Bvmfs Bharti Hospital and Research Center,16992,"Bharati Vidyapeeth, Dhankawadi, Bharati Vidyapeeth, Dhankawadi, Pune, Maharashtra - 411043",18.457314,73.852319,data.gov.in
HFR_MOCK_009944,,Dr Patwardhan Hospital,16993,"Dhanakwadi, Main Road Dhankwadi, Pune, Maharashtra - 411043",18.4650919,73.8553898,data.gov.in
HFR_MOCK_009945,,Pawar Hospital,16995,"Sr.No.22, Plot No.49,Balajinagar, Behind Ellora Palace, Dhankawadi, Sr.No.22, Plot No.49,Balajinagar, Behind Ellora Palace, Dhankawadi, Pune,, Maharashtra - 411043",18.4616211,73.8505315,data.gov.in
HFR_MOCK_009946,,Unity Ortho And Eye Hospital - Pune,16997,"Rajdhani Complex, Next To Shankar Maharaj Math, Pune Satara Road, Maharashtra - 411043",18.4775848,73.8572817,data.gov.in
HFR_MOCK_009947,,Vimal Nursing Home,16998,"Pune-Satara Road, Oppositekakade Jewellers, Dhanakawadi, Maharashtra - 411043",18.4775848,73.8572817,data.gov.in
HFR_MOCK_009948,,Ameya Netralaya (Eye Hospital),16999,"2Nd Floor, Santbhoomi Coop Society, 2Nd Floor, Santbhoomi Coop Society,, Pune, Maharashtra - 411044",19.0429578,72.8417775,data.gov.in
HFR_MOCK_009949,,Anand Hospital Managed By Foresight Hospital,17000,"Sector No:26, Hutatma Chowk,Bradhikaran,Near Akurdi Railway Station, Sector No:26, Hutatma Chowk,Bradhikaran,Near Akurdi Railway Station., Pune, Maharashtra - 411044",18.6485756,73.7647023,data.gov.in
HFR_MOCK_009950,,Badade Hospital,17001,"Agarwal Chambers, Opp Nigdi Busstop, Pune- Bombay High Way, Maharashtra - 411044",19.1168918,72.9103201,data.gov.in
HFR_MOCK_009951,,Dhanwantari Hospital,17002,"Sector No.27, Tilak Road, Opposite Lig Colony, Near Lokmany Hospital, Nigdi, Pune, Maharashtra - 411044",18.6557419,73.7735328,data.gov.in
HFR_MOCK_009952,,Gandhi Nursing Home,17005,"102/24, Near Nigadi Police Station Pradhikaran Pimpri, Pune, Maharashtra - 411044",18.6517098,73.7683784,data.gov.in
HFR_MOCK_009953,,Lokmanya Hospital Pvt Ltd,17006,"Sector-24, Tilak Road, Pradhikaran, Nigdi, Pune, Maharashtra - 411044",18.6566144,73.7744601,data.gov.in
HFR_MOCK_009954,,Morya Clinic,17007,"Boat Club Rd, Dattnagaar, Chinchwad, Pune, Maharashtra - 411044",18.6297811,73.7997094,data.gov.in
HFR_MOCK_009955,,Ranna Danappa Nursing Home,17009,"Yamunanagar, Pcntda Nigdi, Yamunanagar, Pcntda Nigdi Pune, Maharashtra - 411044",18.6516718,73.8428592,data.gov.in
HFR_MOCK_009956,,Varma Ortho - Surgical Centre,17012,"Plot (Sdc) 8, Sector -25 Pradhikaran, Nigdi, Pune, Maharashtra - 411044",18.6436478,73.7570787,data.gov.in
HFR_MOCK_009957,,Nityanand Rehabilitation and Residential Mental Heal,17013,"Behind Bharti, Vidyapeeth,Inside Patang Plaza, Opp Sachi-Aai Mata Mandir,Katraj, Behind Bharti, Vidyapeeth,Inside Patang Plaza, Opp Sachi-Aai Mata Mandir,Katraj Pune, Maharashtra - 411046",18.4575324,73.8677464,data.gov.in
HFR_MOCK_009958,,Sai Sneh Hospital and Diagnostic Centre Pvt Ltd,17014,"Near Pmt Bus Depot, Pune Satara Road, Opposite Octroi Office, Katraj, Near Pmt Bus Depot, Pune Satara Road, Opposite Octroi Office, Katraj, Pune, Maharashtra - 411046",18.4575324,73.8677464,data.gov.in
HFR_MOCK_009959,,Dr Prasanna R Bhanare Dental Clinic and Implant Center,17018,"Flat No- 4, Ist Floor, Gite Bldg Near Naaz Hotel Oppositekonark Puram, Kondhawa Khurd, Flat No- 4, Ist Floor, Gite Bldg Near Naaz Hotel OppositeKonark Puram, Kondhawa Khurd, Pune, Maharashtra - 411048",18.5204303,73.8567437,data.gov.in
HFR_MOCK_009960,,Saiseva Nursing Home,17019,"Deccantower, Opp:Pulgatepostoffice, Deccantower, Opp:Pulgatepostoffice Pune, Maharashtra - 411048",18.5204303,73.8567437,data.gov.in
HFR_MOCK_009961,,Bhandari Maternity and Nursing Home,17022,"5, Dhanlaxmi Society, Anandnagar, 5, Dhanlaxmi Society, Anandnagar, Pune- 411051, Maharashtra - 411051",18.4777968,73.8213213,data.gov.in
HFR_MOCK_009962,,Chinchanikar Hospital,17023,"Plot No 7, Mahalaxmi Residency, Opposite Santosh Hall, Narveer Tanaji Malusare Rd, Hingne Khurd, Plot No 7, Mahalaxmi Residency, Opposite Santosh Hall, Narveer Tanaji Malusare Rd, Hingne Khurd,, Pune, Maharashtra - 411051",18.4828427,73.8271901,data.gov.in
HFR_MOCK_009963,,Jagtap Hospital,17025,"Star Diagnostics Centre, Anandnagar,Sinhagad Road, Near Santosh Hall, Star Diagnostics Centre, Anandnagar,Sinhagad Road, Near Santosh Hall, Pune, Maharashtra - 411051",18.5204303,73.8567437,data.gov.in
HFR_MOCK_009964,,Madhukar General Hospital,17026,"Mahalaxmi Society , Hingane, Khurd Vitthalwadi Sinhagad Road, Mahalaxmi Society, Hingane, Khurd Vitthalwadi Sinhagad Road, Pune, Maharashtra - 411051",18.4751062,73.8224587,data.gov.in
HFR_MOCK_009965,,Prachiti Hospital and Research Center,17029,"Sinhagad Road, Hingane Khurd, Pune, Maharashtra - 411051",18.4828427,73.8271901,data.gov.in
HFR_MOCK_009966,,Shree Sai Retina And Eye Care Center - Pune,17030,"Gargi Clinic, Flat No-4,Mohite Twin Tower,Above Icici Atm Bank, Anand Nagar, Sinhgad Road,Pune-51 Anand Nagar, Sinhgad Road, Gargi Clinic, Flat No-4,Mohite Twin Tower,Above Icici Atm Bank, Anand Nagar, Sinhgad Road,Pune-51 Anand Nagar, Sinhgad Road,Pune, Maharashtra - 411051",18.4745833,73.8221167,data.gov.in
HFR_MOCK_009967,,Chaitanya Centre For Psychological Help,17031,"Popular Prestige Commercial Complex, Srv No 141/142, Next To Fly Over Warje, Popular Prestige Commercial Complex, Srv No 141/142, Next To Fly Over Warje, Pune, Maharashtra - 411052",18.4864727,73.796834,data.gov.in
HFR_MOCK_009968,,Dental Clinic,17032,"Shop No.5, Krishnai Complex, Oppositecorporation Bank, Karve Nagar, Shop No.5, Krishnai Complex, OppositeCorporation Bank, Karve Nagar, Pune, Maharashtra - 411052",18.4897587,73.8202962,data.gov.in
HFR_MOCK_009969,,Khenat Hospital and Maternity Home,17033,"Sai Housing Society,Karve Nagar, Pune, Maharashtra - 411052",18.4914674,73.8253649,data.gov.in
HFR_MOCK_009970,,Vivekanand Medical Foundations Dr Khenat Hospital and Maternity Home,17035,"Sai Housing Society, Karve Nagar, Pune, Maharashtra - 411052",18.4914674,73.8253649,data.gov.in
HFR_MOCK_009971,,Lifepoint Multispeciality Hospital,17036,"145/1, Mumbai-Bengaluru Highway, Near Hotel Sayaji, Wakad, 145/1, Mumbai-Bengaluru Highway, Near Hotel Sayaji, Wakad Pune, Maharashtra - 411057",18.5989428,73.7652715,data.gov.in
HFR_MOCK_009972,,Polaris Health Care,17037,"Wakad -Dange Chowk Road ,Near Datta Mandir , Wakad, Wakad -Dange Chowk Road,Near Datta Mandir Wakad, Pune, Maharashtra - 411057",18.6029022,73.7645568,data.gov.in
HFR_MOCK_009973,,Chaitanya Hospital,17038,"Bhaghirathi Nagar, Warje Malwadi, Bhaghirathi Nagar, Warje Malwadi, Pune, Maharashtra - 411058",18.505764,73.8160866,data.gov.in
HFR_MOCK_009974,,Kulkarni Hospital and Diagnostic Centre,17039,"Sr. No. 125/B, Near Water Purification Plant, Warje Octroi Post, Sr. No. 125/B, Near Water Purification Plant, Warje Octroi Post, Pune, Maharashtra - 411058",18.5204303,73.8567437,data.gov.in
HFR_MOCK_009975,,Lodha Hospital,17040,"Pol Hights, Near Popular Nagar, Warje, Pol Hights, Near Popular Nagar, Warje, Pune-, Maharashtra - 411058",18.4869119,73.7994922,data.gov.in
HFR_MOCK_009976,,Bansal Hospital,17043,"Opp Bank Of India Dehu Rd, Off Bombay-Pune Highway, Maharashtra - 412101",18.6806652,73.7313697,data.gov.in
HFR_MOCK_009977,,Ashwin Hospital,17045,"Nagar - Satara Road, Pune, Maharashtra - 412102",18.4775848,73.8572817,data.gov.in
HFR_MOCK_009978,,Rukhmini Maternity and Nursing Home,17046,"Baramati Road, A/P Nira, Tal Saswad, Pune, Maharashtra - 412102",18.1841352,74.6107628,data.gov.in
HFR_MOCK_009979,,Shri Ram Hospital - Rsby,17048,"A/P Nira, Baramati Road, A/P Nira, Baramati Road,, Pune, Maharashtra - 412102",18.1260908,74.3880929,data.gov.in
HFR_MOCK_009980,,Shinde Hospital,17049,"Pune Pandharpur Road , Near Panchayat Samiti, Malshiras, Pune Pandharpur Road, Near Panchayat Samiti, Malshiras, Maharashtra - 412104",18.4752603,73.9577445,data.gov.in
HFR_MOCK_009981,,Sainath Hospital,17050,"Sector No 4, Moshi Pradhikaran, Pune-Nasik Highway, Sector No 4, Moshi Pradhikaran, Pune-Nasik Highway, Pune, Maharashtra - 412105",18.6501684,73.8503667,data.gov.in
HFR_MOCK_009982,,Shri Sai Hospital,17052,"Poona Alandi Road, Dehu Phata, Alandi, Pune, Maharashtra - 412105",18.6783977,73.8992014,data.gov.in
HFR_MOCK_009983,,Matoshri Hospital.,17053,"Near Mumbai Pune Highway, Taluka Mawal, Vadgaon, Near Mumbai Pune Highway, Taluka Mawal, Vadgaon, Pune, Maharashtra - 412106",18.6825338,73.7320188,data.gov.in
HFR_MOCK_009984,,Maval Hospital.,17054,"Mumbai-Pune Road, Vadgaon, Maval, Mumbai-Pune Road, Vadgaon, Maval, Pune 412106, Maharashtra - 412106",18.7281047,73.6538005,data.gov.in
HFR_MOCK_009985,,Sinhagad Hospital Pvt. Ltd. Md Kings Multi Speciality Hospital.,17055,"Anudatta Commercial Complex, Opp Abhiruchi Resort, Wadgaon, Anudatta Commercial Complex, Opp Abhiruchi Resort, Wadgaon Pune, Maharashtra - 412106",18.4615757,73.8169099,data.gov.in
HFR_MOCK_009986,,Dr Marathe Hospital - Rsby,17059,"At Post Kunjirwadi Tal. Haveli District  Pune, Km No. 20 Kunjirwadi, At Post Kunjirwadi Tal. Haveli District  Pune, Km No. 20 Kunjirwadi, Pune, Maharashtra - 412201",18.4850053,74.0711359,data.gov.in
HFR_MOCK_009987,,Nisargopchar Gramsudhar Trust,17061,"Uruli Kanchan, Pune, Maharashtra - 412202",18.4874257,74.1333715,data.gov.in
HFR_MOCK_009988,,Baravkar Hospital,17062,"Kedgaon Station, Taluka Daund, Kedgaon Station, Taluka Daund,, Pune, Maharashtra - 412203",18.4592892,74.5873348,data.gov.in
HFR_MOCK_009989,,Mohan General Hospital - Daund,17063,"Kedgaon Station, Tal. Daund, Kedgaon Station, Tal. Daund,, Pune, Maharashtra - 412203",18.4592892,74.5873348,data.gov.in
HFR_MOCK_009990,,Om General Hospital and Matarnity Home,17064,"At. Post Boripardhi, Tal. Daund, Pune, Maharashtra - 412203",18.4592892,74.5873348,data.gov.in
HFR_MOCK_009991,,Parth Hospital,17065,"Ap Post Kedgaon Station, Tal Daund, Pune, Maharashtra - 412203",18.4592892,74.5873348,data.gov.in
HFR_MOCK_009992,,Thorat Hospital,17066,"At Post Kedgaon, Tal. Daund, Pune, Maharashtra - 412203",18.4592892,74.5873348,data.gov.in
HFR_MOCK_009993,,Leela Gulab Hospital,17067,"At Post Supe Baramati, At Post Supe Baramati Pune, Maharashtra - 412204",18.1841352,74.6107628,data.gov.in
HFR_MOCK_009994,,Burande Hospital,17068,"499, Nagora Ali. Bhor, 499, Nagora Ali. Bhor, Pune, Maharashtra - 412206",18.1458199,73.8429847,data.gov.in
HFR_MOCK_009995,,Shubhangad Goregaonkar Smruti Rugnalaya,17069,"Shripati Nagar-Bhor, Pune, Maharashtra - 412206",18.1458199,73.8429847,data.gov.in
HFR_MOCK_009996,,Ankur Hospital,17073,"Near Petrol Pump, Chakan Chowk, Shikra/Pur, Tal. Shirur, Pune, Maharashtra - 412208",18.8272478,74.3730083,data.gov.in
HFR_MOCK_009997,,Anmol Jeevan Hospital,17074,"At Post Shikrapur Taluka Shirur, At Post Shikrapur Taluka Shirur Pune, Maharashtra - 412208",18.8272478,74.3730083,data.gov.in
HFR_MOCK_009998,,Dhamdhere Hospital,17075,"Sanaswadi, Pune Nagar Road Tal Shirur, Maharashtra - 412208",18.6647409,74.1084322,data.gov.in
HFR_MOCK_009999,,Jijamata Hospital,17076,"Pune Nagar Rd Pune Nagar Rd Shikrapur, Maharashtra - 412208",18.5628913,73.9367606,data.gov.in
HFR_MOCK_010000,,Shinde Hospital,17078,"A P Kedgaon Station, Tal. Daund, Pune, Maharashtra - 412208",18.4592892,74.5873348,data.gov.in
HFR_MOCK_010001,,Shrikrishna Hospital,17079,"A / P Talegaon Dhamdhere Tal, Shirur, Pune, Maharashtra - 412208",18.8272478,74.3730083,data.gov.in
HFR_MOCK_010002,,Narwade Hospital,17081,"Ranjan Ganpati, Karnjawar Raod,Shirur, Ranjan Ganpati, Karnjawar Raod,Shirur,, Pune, Maharashtra - 412209",18.8272478,74.3730083,data.gov.in
HFR_MOCK_010003,,Shree Mahaganpati Hospital,17082,",Ranjangaon Ganpati,Sirur, ,Ranjangaon Ganpati,Sirur., Pune, Maharashtra - 412209",16.0993242,75.7822057,data.gov.in
HFR_MOCK_010004,,"Bhakti Hospital - Sanaswadi,Pune",17085,"Sansawadi Chowk (Ispat Road) , Tal - Shirur, Sansawadi Chowk (Ispat Road), Tal - Shirur, Pune, Maharashtra - 412210",18.8272478,74.3730083,data.gov.in
HFR_MOCK_010005,,Dr. Konde Hospital.,17086,"Opposite Market Yard, Pune- Nagar Road, Shirur, Opposite Market Yard, Pune- Nagar Road, Shirur, Pune, Maharashtra - 412210",18.8272478,74.3730083,data.gov.in
HFR_MOCK_010006,,Harde Hospital and Maternity Home,17087,"Khara - Malla, Adinath Nagar, Pune Nagar Road, Near Suraj Hotel, Shirur Pune Nagar Road, Near Suraj Hotel, Shirur, Maharashtra - 412210",18.8272478,74.3730083,data.gov.in
HFR_MOCK_010007,,Jijamata Hospital,17088,"A/P Shikrapur Tel Shirur, Pune, Maharashtra - 412210",18.8272478,74.3730083,data.gov.in
HFR_MOCK_010008,,Matruchhaya Hospital,17090,"Revenue Colony , Revenue Colony, Revenue Colony, Revenue Colony, Pune, Maharashtra - 412210",16.9529766,82.2471715,data.gov.in
HFR_MOCK_010009,,Meera Nursing Home,17091,"507, Kharamala, Opp Tahashildar Office Shirur, 507, Kharamala, Opp Tahashildar Office Shirur, Pune, Maharashtra - 412210",18.8272478,74.3730083,data.gov.in
HFR_MOCK_010010,,Nityaseva Hospital,17093,"2147, Revenue Colony, Shirur, Pune, Maharashtra - 412210",18.8259051,74.3752419,data.gov.in
HFR_MOCK_010011,,R.M. Dhariwal Foundation's Matoshree Madanbai Dhariwal Hospital,17094,"#1969 , Revenue Colony, 1969, Revenue Colony, Pune, Maharashtra - 412210",18.5282786,73.8470523,data.gov.in
HFR_MOCK_010012,,Ravi Clinic and General Hospital,17095,"210, Maruti Ali, Shrur, 210, Maruti Ali, Shrur Pune, Maharashtra - 412210",18.5204303,73.8567437,data.gov.in
HFR_MOCK_010013,,Vighnaharta Multispeciality Hospital,17096,"No. 1149, Bafana Mala,Pune - Nagar By Pass Road,A/P Shirur, No. 1149, Bafana Mala,Pune - Nagar By Pass Road,A/P Shirur,, Maharashtra - 412210",18.8272478,74.3730083,data.gov.in
HFR_MOCK_010014,,Walunj Hospital,17097,"Revenue Colony, Shirur, Pune, Maharashtra - 412210",18.8259051,74.3752419,data.gov.in
HFR_MOCK_010015,,Shree Dhanwantari Hospital,17098,"A P Mandavgan Farata, Tal. Shirur, Pune, Maharashtra - 412211",18.8272478,74.3730083,data.gov.in
HFR_MOCK_010016,,Onkar Hospital,17102,"Koregaon Bhima, Tal-Shirur, Pune, Maharashtra - 412216",18.8272478,74.3730083,data.gov.in
HFR_MOCK_010017,,Rakshak Hospital,17103,"Pune Nagar Highway, Shikrapur, Tal. Shirur, Maharashtra - 412216",18.8272478,74.3730083,data.gov.in
HFR_MOCK_010018,,Thite Hospital,17104,"Perne Phata Poona Nagar Road, Pune, Maharashtra - 412216",18.5628913,73.9367606,data.gov.in
HFR_MOCK_010019,,Langhe Hospital - Rsby,17105,"A/P Kanhur Mesai, A/P Kanhur Mesai,, Pune, Maharashtra - 412218",18.8298159,74.1355267,data.gov.in
HFR_MOCK_010020,,Divekar Hospital,17106,"Patas, Daund, Patas, Daund, Pune, Maharashtra - 412219",18.5204303,73.8567437,data.gov.in
HFR_MOCK_010021,,Shree Ganesh Hospital,17107,"At Post Patas (Bazar Tal) Taluka Daund, At Post Patas (Bazar Tal) Taluka Daund Pune, Maharashtra - 412219",18.4592892,74.5873348,data.gov.in
HFR_MOCK_010022,,Chintamani Hospital,17108,"At Post Saswasd, Hudco Road, Opp Rashtrawadi Bahvan, Purandar, At Post Saswasd, Hudco Road, Opp Rashtrawadi Bahvan, Purandar, Pune, Maharashtra - 412301",18.5204303,73.8567437,data.gov.in
HFR_MOCK_010023,,Dalvi Hospital.,17109,"Dalvi Shopping Center, Main Road Saswad, Purandar, Dalvi Shopping Center, Main Road Saswad, Purandar, Pune, Maharashtra - 412301",18.5204303,73.8567437,data.gov.in
HFR_MOCK_010024,,Dr. Mainkar Hospital,17110,"Main Road Saswad, Main Road Saswad,, Pune, Maharashtra - 412301",18.3520712,74.0329499,data.gov.in
HFR_MOCK_010025,,Nalawade Hospital,17112,"Manjari Road, Mahadev Nagar, Kirloskar Society, Pune, Maharashtra - 412307",18.5065751,73.9586957,data.gov.in
HFR_MOCK_010026,,Shivam Hospital,17113,"Near Manali Resort, Pune-Solapur Highway, Tarawadi, Post-Phursungi, Near Manali Resort, Pune-Solapur Highway, Tarawadi, Post-Phursungi, Pune, Maharashtra - 412308",18.4726725,73.9784573,data.gov.in
HFR_MOCK_010027,,Suraj Hospital,17114,"Mahadevnagar Manjari Road, Hadaspur, Pune, Maharashtra - 412308",18.5076608,73.9587061,data.gov.in
HFR_MOCK_010028,,Adhar Hospital,17115,"At Post Pargaon(Shingve), Taluka Amgegaon, At Post Pargaon(Shingve), Taluka Amgegaon, Pune, Maharashtra - 412406",18.5204303,73.8567437,data.gov.in
HFR_MOCK_010029,,Dongre Hospital,17116,"Bhimashankar Road, Ghodegaon, Tal-Ambegaon, Bhimashankar Road, Ghodegaon, Tal-Ambegaon,, Pune, Maharashtra - 412408",19.0514747,73.8327676,data.gov.in
HFR_MOCK_010030,,Potnis Hospital- Rsby,17117,"Ghodegaon, Pune, Maharashtra - 412408",19.0436986,73.8330844,data.gov.in
HFR_MOCK_010031,,Dr. Gaikar Hospital,17118,"Near Airtel Tower, Otur Taluka Junnar, Pune, Maharashtra - 412409",19.2031842,73.87425,data.gov.in
HFR_MOCK_010032,,Dr. Phapale Hospital,17119,"Near P.D.C.C. Bank, Jijamata Complex Otur Tal. Junnar, Pune, Maharashtra - 412409",19.2031842,73.87425,data.gov.in
HFR_MOCK_010033,,Dr. Wetal Hospital,17120,"At Post Otur, Tal. Junnar, Pune, Maharashtra - 412409",19.2031842,73.87425,data.gov.in
HFR_MOCK_010034,,K.E.M. Hospital,17121,"Pune-11, Maharashtra - 412411",18.5454274,73.8855605,data.gov.in
HFR_MOCK_010035,,Shanti Hospital,17123,"A/P Belhe, Tal. Junnar, Pune, Maharashtra - 412411",19.2031842,73.87425,data.gov.in
HFR_MOCK_010036,,Anuchandra Accidnt Hospital,17124,"Geetai Building, Cinem Rd, Behind Balak Mandir, Baramati, Geetai Building, Cinem Rd, Behind Balak Mandir, Baramati Pune, Maharashtra - 413102",18.1841352,74.6107628,data.gov.in
HFR_MOCK_010037,,Bobade Accident Hospital,17127,"Indapur Road, Pune, Maharashtra - 413102",18.5204303,73.8567437,data.gov.in
HFR_MOCK_010038,,Deokate Hospital,17128,"Indapur Road, Pune, Maharashtra - 413102",18.5204303,73.8567437,data.gov.in
HFR_MOCK_010039,,Dhanvantary Hospital - Rsby,17129,"At Post Sangavi, Pune, Maharashtra - 413102",18.0556093,74.4848003,data.gov.in
HFR_MOCK_010040,,Dhulabapu Kokare Memorial Hospital,17130,"A/P Ring Road Asshok Nagar, Baramati, Baramati, Pune, Maharashtra - 413102",18.1841352,74.6107628,data.gov.in
HFR_MOCK_010041,,Dr. Jedhe Balrugnalaya,17131,"Near Market Yard, Indapur Road,Baramati, Near Market Yard, Indapur Road,Baramati,Pune, Maharashtra - 413102",18.1841352,74.6107628,data.gov.in
HFR_MOCK_010042,,Giri Raj Hospital and Intensive Care Unit,17132,"Indapur Road, Near S. T. Stand, Baramati, Pune, Maharashtra - 413102",18.1435037,74.5737416,data.gov.in
HFR_MOCK_010043,,Kamal Drishti Eye Center,17133,"Old Lic Office, Cinema Road, Baramati, Old Lic Office, Cinema Road, Baramati, Pune, Maharashtra - 413102",18.1486231,74.574795,data.gov.in
HFR_MOCK_010044,,Krishna Drishti Eye Hospital,17134,"Cinema Road, Old Lic Building, Baramati, Pune, Maharashtra - 413102",18.1841352,74.6107628,data.gov.in
HFR_MOCK_010045,,Mehta Nursing Home,17136,"Saif Chambers, Cinema Road, Opp Kiran Auto Lines Baramati, Pune, Maharashtra - 413102",18.1841352,74.6107628,data.gov.in
